P: I: D: Error: command:
P: I: D: Error: command:
0,0,0,411.0625,8.22125
0,0,0,350.4921875,7.00984375
0,0,0,242.72395833333334,4.854479166666667
0,0,0,145.7734375,2.91546875
0,0,0,74.3375,1.4867500000000002
0,0,0,-53.90625,-1.078125
0,0,0,-159.140625,-3.1828125000000003
0,0,0,-239.4375,-4.78875
0,0,0,-288.046875,-5.7609375
0,0,0,-321.1875,-6.42375
0,0,0,-350.015625,-7.0003125
0,0,0,-378.0,-7.5600000000000005
0,0,0,-379.453125,-7.5890625
0,0,0,-377.859375,-7.5571875
0,0,0,-378.84375,-7.576875
0,0,0,-381.65625,-7.633125
0,0,0,-384.65625,-7.693125
0,0,0,-387.046875,-7.7409375
0,0,0,-389.8125,-7.796250000000001
0,0,0,-393.09375,-7.861875
0,0,0,-394.6875,-7.89375
0,0,0,-396.890625,-7.937812500000001
0,0,0,-398.15625,-7.963125
0,0,0,-396.28125,-7.925625
0,0,0,-392.953125,-7.8590625
0,0,0,-389.71875,-7.7943750000000005
0,0,0,-385.453125,-7.7090625
0,0,0,-382.546875,-7.6509375
0,0,0,-383.953125,-7.679062500000001
0,0,0,-388.453125,-7.7690625
0,0,0,-398.34375,-7.966875
0,0,0,-409.921875,-8.1984375
0,0,0,-418.828125,-8.3765625
0,0,0,-359.578125,-7.1915625
0,0,0,-176.71875,-3.5343750000000003
0,0,0,-80.484375,-1.6096875
P: I: D: Error: command:
0,0,0,344.296875,6.8859375
0,0,0,285.5859375,5.71171875
0,0,0,253.828125,5.0765625000000005
0,0,0,240.5859375,4.81171875
0,0,0,231.46875,4.6293750000000005
0,0,0,202.96875,4.059375
0,0,0,168.515625,3.3703125000000003
0,0,0,151.21875,3.024375
0,0,0,129.796875,2.5959375000000002
0,0,0,111.234375,2.2246875
0,0,0,91.453125,1.8290625
0,0,0,106.078125,2.1215625
0,0,0,106.125,2.1225
0,0,0,106.078125,2.1215625
0,0,0,104.8125,2.09625
0,0,0,105.65625,2.113125
0,0,0,94.546875,1.8909375
0,0,0,85.3125,1.70625
0,0,0,82.875,1.6575
0,0,0,88.640625,1.7728125000000001
0,0,0,88.40625,1.768125
0,0,0,97.40625,1.948125
0,0,0,109.828125,2.1965625
0,0,0,114.0,2.2800000000000002
0,0,0,110.625,2.2125
0,0,0,112.6875,2.25375
0,0,0,114.375,2.2875
0,0,0,117.375,2.3475
0,0,0,120.9375,2.41875
0,0,0,123.0,2.46
0,0,0,129.140625,2.5828125
0,0,0,131.578125,2.6315625000000002
0,0,0,133.125,2.6625
0,0,0,136.453125,2.7290625
0,0,0,142.59375,2.851875
0,0,0,140.015625,2.8003125
0,0,0,140.765625,2.8153125
0,0,0,136.59375,2.731875
0,0,0,140.203125,2.8040625
0,0,0,138.515625,2.7703125
0,0,0,137.765625,2.7553125
0,0,0,134.765625,2.6953125
0,0,0,138.140625,2.7628125
0,0,0,135.46875,2.709375
0,0,0,136.21875,2.724375
0,0,0,137.90625,2.758125
0,0,0,142.59375,2.851875
0,0,0,142.40625,2.848125
0,0,0,146.625,2.9325
0,0,0,153.234375,3.0646875000000002
0,0,0,151.359375,3.0271875
0,0,0,148.546875,2.9709375000000002
0,0,0,152.671875,3.0534375000000002
0,0,0,149.109375,2.9821875
0,0,0,137.0625,2.74125
0,0,0,138.140625,2.7628125
0,0,0,141.375,2.8275
